"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"38IJ6IHC","journalArticle","2009","Witkiewicz, Agnieszka K; Dasgupta, Abhijit; Sotgia, Federica; Mercier, Isabelle; Pestell, Richard G; Sabel, Michael; Kleer, Celina G; Brody, Jonathan R; Lisanti, Michael P","An absence of stromal caveolin-1 expression predicts early tumor recurrence and poor clinical outcome in human breast cancers.","The American Journal Of Pathology","","0002-9440 (Linking)","","","Previously, we showed that caveolin-1 (Cav-1) expression is down-regulated in human breast cancer-associated fibroblasts. However, it remains unknown whether loss of Cav-1 occurs in the breast tumor stroma in vivo. Here, we immunostained a well-annotated breast cancer tissue microarray with antibodies against Cav-1 and scored its stromal expression. An absence of stromal Cav-1 was associated with early disease recurrence, advanced tumor stage, and lymph node metastasis, resulting in a 3.6-fold reduction in progression-free survival. When tamoxifen-treated patients were selected, an absence of stromal Cav-1 was a strong predictor of poor clinical outcome, suggestive of tamoxifen resistance. Interestingly, in lymph node-positive patients, an absence of stromal Cav-1 predicted an 11.5-fold reduction in 5-year progression-free survival. Clinical outcomes among patients positive for HER2, and patients triple-negative for estrogen receptor, progesterone receptor and HER2, were also strictly dependent on stromal Cav-1 levels. When our results were adjusted for tumor and nodal staging, an absence of stromal Cav-1 remained an independent predictor of poor outcome. Thus, stromal Cav-1 expression can be used to stratify human breast cancer patients into low-risk and high-risk groups, and to predict their risk of early disease recurrence at diagnosis. Based on related mechanistic studies, we suggest that breast cancer patients lacking stromal Cav-1 might benefit from anti-angiogenic therapy in addition to standard regimens. We conclude that Cav-1 functions as a tumor suppressor in the stromal microenvironment.","2009-06","2024-05-29 13:43:03","2024-05-29 13:43:03","","2023-34","","","174","","","","","","","","","","","","","","","","","Place: United States tex.owner: abhijit tex.timestamp: 2016.02.06","","","","Female; Humans; Treatment Outcome; Adult; Aged; Kaplan-Meier Estimate; Middle Aged; Disease-Free Survival; Biomarkers; Receptors; Immunohistochemistry; 80 and over; Receptor; Caveolin 1/*biosynthesis; Neoplasm Recurrence; Connective Tissue/*metabolism; ErbB-2/metabolism; Estrogen/metabolism; Breast Neoplasms/drug therapy/*metabolism/pathology; Local/*metabolism/mortality/pathology; Lymphatic Metastasis/pathology; Progesterone/metabolism; Selective Estrogen Receptor Modulators/therapeutic use; Tamoxifen/therapeutic use; Tissue Array Analysis; Tumor/*analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9FDGH3U","journalArticle","2008","Witkiewicz, Agnieszka K; Nguyen, Katherine H; Dasgupta, Abhijit; Kennedy, Eugene P; Yeo, Charles J; Lisanti, Michael P; Brody, Jonathan R","Co-expression of fatty acid synthase and caveolin-1 in pancreatic ductal adenocarcinoma: implications for tumor progression and clinical outcome.","Cell Cycle (Georgetown, Tex.)","","1551-4005 (Linking)","","","Pancreatic cancer is a devastating disease that afflicts over 35,000 Americans every year. Since therapeutic options are limited, understanding the molecular aspects of this disease is critical for moving towards targeted treatment of this aggressive form of cancer. Caveolin-1 (Cav-1) and fatty acid synthase (FASN) are two proteins that have been shown to be dysregulated in a number of cancers. Functionally these proteins have been shown to be involved in the process of tumorigenesis. We thus surveyed the expression of both these critical proteins in a series of pancreatic precancerous lesions (pancreatic intraepithelial neoplasia, PanIN) and pancreatic cancers. Cav-1 and FASN expression correlated predominantly with clinical characteristics, such as histologic grade and advanced tumor stage (e.g., high Cav-1 and FASN expression correlated with poor differentiation status) and a significant survival advantage was found in patients with low co-expressing FASN and Cav-1 tumors. Cav-1 and FASN expression was absent in PanIN lesions and the normal ducts and acini. Of note, Cav-1 expression was detected in the fibroblasts of the desmoplastic pancreatic cancer stroma, but not in stromal cells of the normal pancreas. Mechanistically, these data support the notion that these proteins are co-regulated either directly or indirectly by another factor. Importantly, the co-expression of these proteins significantly correlates with clinical features and survival status of pancreatic cancer patients. Thus, Cav-1 and FASN may functionally cooperate in the process of pancreatic tumorigenesis, and as such, may be good candidate prognostic markers and targets for therapeutic intervention.","2008-10","2024-05-29 13:43:03","2024-05-29 13:43:03","","3021-5","","","7","","","","","","","","","","","","","","","","","Place: United States tex.owner: abhijit tex.timestamp: 2016.02.06","","","","Female; Humans; Aged; Male; Middle Aged; Carcinoma; Cultured; Tumor Cells; Immunohistochemistry; Caveolin 1/genetics/*metabolism; Fatty Acid Synthases/genetics/*metabolism; Pancreatic Ductal/enzymology/*metabolism/pathology; Pancreatic Neoplasms/enzymology/*metabolism/pathology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HLGYZ98L","journalArticle","2012","Witkiewicz, Agnieszka K; Whitaker-Menezes, Diana; Dasgupta, Abhijit; Philp, Nancy J; Lin, Zhao; Gandara, Ricardo; Sneddon, Sharon; Martinez-Outschoorn, Ubaldo E; Sotgia, Federica; Lisanti, Michael P","Using the ""reverse Warburg effect"" to identify high-risk breast cancer patients: stromal MCT4 predicts poor clinical outcome in triple-negative breast cancers.","Cell Cycle (Georgetown, Tex.)","","1551-4005 (Linking)","10.4161/cc.11.6.19530","https://dx.doi.org/10.4161/cc.11.6.19530","We have recently proposed a new model of cancer metabolism to explain the role of aerobic glycolysis and L-lactate production in fueling tumor growth and metastasis. In this model, cancer cells secrete hydrogen peroxide (H2O2), initiating oxidative stress and aerobic glycolysis in the tumor stroma. This, in turn, drives L-lactate secretion from cancer-associated fibroblasts. Secreted L-lactate then fuels oxidative mitochondrial metabolism (OXPHOS) in epithelial cancer cells, by acting as a paracrine onco-metabolite. We have previously termed this type of two-compartment tumor metabolism the ""Reverse Warburg Effect,"" as aerobic glycolysis takes place in stromal fibroblasts, rather than epithelial cancer cells. Here, we used MCT4 immuno-staining of human breast cancer tissue microarrays (TMAs; ¿ 180 triple-negative patients) to directly assess the prognostic value of the ""Reverse Warburg Effect."" MCT4 expression is a functional marker of hypoxia, oxidative stress, aerobic glycolysis, and L-lactate efflux. Remarkably, high stromal MCT4 levels (score = 2) were specifically associated with decreased overall survival (¡ 18% survival at 10 y post-diagnosis). In contrast, patients with absent stromal MCT4 expression (score = 0), had 10-y survival rates of  97% (p-value ¡ 10 (-32) ). High stromal levels of MCT4 were strictly correlated with a loss of stromal Cav-1 (p-value ¡ 10 (-14) ), a known marker of early tumor recurrence and metastasis. In fact, the combined use of stromal Cav-1 and stromal MCT4 allowed us to more precisely identify high-risk triple-negative breast cancer patients, consistent with the goal of individualized risk-assessment and personalized cancer treatment. However, epithelial MCT4 staining had no prognostic value, indicating that the ""conventional"" Warburg effect does not predict clinical outcome. Thus, the ""Reverse Warburg Effect"" or ""parasitic"" energy-transfer is a key determinant of poor overall patient survival. As MCT4 is a druggable-target, MCT4 inhibitors should be developed for the treatment of aggressive breast cancers, and possibly other types of human cancers. Similarly, we discuss how stromal MCT4 could be used as a biomarker for identifying high-risk cancer patients that could likely benefit from treatment with FDA-approved drugs or existing MCT-inhibitors (such as, AR-C155858, AR-C117977, and AZD-3965).","2012-03","2020-09-16 18:36:19","2025-03-25 02:43:56","","1108-17","","","11","","","","","","","","","","","","","","","","","Place: United States tex.owner: abhijit tex.timestamp: 2016.02.06","","; /Users/ksrd721/Zotero/storage/67DJZSU7/Witkiewicz et al. - 2012 - Using the reverse Warburg effect to identify high-risk breast cancer patients stromal MCT4 predicts poor c(2).pdf","http://dx.doi.org/10.4161/cc.11.6.19530","Female; Humans; Adult; Aged; Kaplan-Meier Estimate; Middle Aged; Predictive Value of Tests; Risk Assessment; Cohort Studies; Neoplasm Grading; Risk Factors; Biomarkers; Breast Neoplasms/*diagnosis/*metabolism/pathology; Caveolin 1/metabolism; Epithelium/metabolism/pathology; Fibroblasts/metabolism; Glycolysis; Hydrogen Peroxide/metabolism; Immunoassay/methods; Lactic Acid/metabolism; Monocarboxylic Acid Transporters/*metabolism; Muscle Proteins/*metabolism; Oxidative Phosphorylation; Oxidative Stress; Staining and Labeling; Stromal Cells/*metabolism/pathology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PBFF79J4","journalArticle","2010","Gu, Lei; Dagvadorj, Ayush; Lutz, Jacqueline; Leiby, Benjamin; Bonuccelli, Gloria; Lisanti, Michael P; Addya, Sankar; Fortina, Paolo; Dasgupta, Abhijit; Hyslop, Terry; Bubendorf, Lukas; Nevalainen, Marja T","Transcription factor Stat3 stimulates metastatic behavior of human prostate cancer cells in vivo, whereas Stat5b has a preferential role in the promotion of prostate cancer cell viability and tumor growth.","The American Journal Of Pathology","","0002-9440 (Linking)","10.2353/ajpath.2010.090653","https://dx.doi.org/10.2353/ajpath.2010.090653","Identification of the molecular changes that promote viability and metastatic behavior of prostate cancer is critical for the development of improved therapeutic interventions. Stat5a/b and Stat3 are both constitutively active in locally-confined and advanced prostate cancer, and both transcription factors have been reported to be critical for the viability of prostate cancer cells. We recently showed that Stat3 promotes metastatic behavior of human prostate cancer cells not only in vitro but also in an in vivo experimental metastases model. In this work, we compare side-by-side Stat5a/b versus Stat3 in the promotion of prostate cancer cell viability, tumor growth, and induction of metastatic colonization in vivo. Inhibition of Stat5a/b induced massive death of prostate cancer cells in culture and reduced both subcutaneous and orthotopic prostate tumor growth, whereas Stat3 had a predominant role over Stat5a/b in promoting metastases formation of prostate cancer cells in vivo in nude mice. The molecular mechanisms underlying the differential biological effects induced by these two transcription factors involve largely different sets of genes regulated by Stat5a/b versus Stat3 in human prostate cancer model systems. Of the two Stat5 homologs, Stat5b was more important for supporting growth of prostate cancer cells than Stat5a. This work provides the first mechanistic comparison of the biological effects induced by transcription factors Stat5a/b versus Stat3 in prostate cancer.","2010-04","2024-05-29 13:43:03","2024-05-29 13:43:03","","1959-72","","","176","","","","","","","","","","","","","","","","","Place: United States tex.owner: abhijit tex.timestamp: 2016.02.06","","","http://dx.doi.org/10.2353/ajpath.2010.090653","Humans; Male; Gene Expression Profiling; Animals; *Gene Expression Regulation; Neoplastic; Mice; Neoplasm Metastasis; Cell Line; Tumor; Cell Survival; Neoplasm Transplantation; Prostatic Neoplasms/*metabolism; STAT3 Transcription Factor/*metabolism; STAT5 Transcription Factor/*metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GFDY94CV","journalArticle","2016","Tektonidou, Maria G; Dasgupta, Abhijit; Ward, Michael M","Risk of end-stage renal disease in patients with lupus nephritis, 1971-2015: a systematic review and bayesian meta-analysis.","Arthritis & Rheumatology (Hoboken, N.J.)","","2326-5205","10.1002/art.39594","https://dx.doi.org/10.1002/art.39594","End-stage renal disease (ESRD) is a major consequence of lupus nephritis, but how this risk has changed over time is unknown. We conducted this systematic review to examine changes in ESRD among adults with lupus nephritis from 1971 to 2015 and to estimate risks of ESRD among contemporary patients. We searched PubMed, Embase, and the Cochrane Database of Systematic Reviews for cohort studies and clinical trials on ESRD in adults with lupus nephritis. We analyzed studies from developed and developing countries separately. The outcome was probability of ESRD at 5, 10, and 15 years of lupus nephritis. We included 187 articles that reported on 18,309 patients. In developed countries, the 5-year risk of ESRD decreased from 16% (95% confidence interval [95% CI] 14-17%) in 1970-1979 to 11% (95% CI 10-12%) in the mid-1990s and then plateaued. ESRD risks at 10 years and 15 years showed steeper declines in the 1970s and 1980s but also plateaued in 1993-1997, with a notable increase in the late 2000s. The decrease in risk after 1980 coincided with increased use of cyclophosphamide. The 15-year ESRD risk was higher in developing countries than in developed countries. Patients with class IV lupus nephritis had the greatest risk of ESRD, with a 15-year risk of 44% during the 2000s. Risks of ESRD in lupus nephritis improved between the 1970s and the mid-1990s and then plateaued, with an increase in the late 2000s. This pattern suggests limitations in the effectiveness of, or access to, current treatments.","2016-06","2024-05-29 13:43:03","2024-05-29 13:43:03","","1432–1441","","6","68","","","","","","","","","","","","","","","","","Country: United States tex.citation-subset: AIM, IM tex.created: 2016-05-27 tex.issn-linking: 2326-5191 tex.mid: NIHMS822822 tex.nlm-id: 101623795 tex.owner: NLM tex.pmcid: PMC5071782 tex.pubmodel: Print tex.pubstatus: ppublish tex.revised: 2016-10-25 tex.timestamp: 2016.12.02","","","http://dx.doi.org/10.1002/art.39594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XRBHVDG6","journalArticle","2016","Szymczak, Silke; Holzinger, Emily; Dasgupta, Abhijit; Malley, James D; Molloy, Anne M; Mills, James L; Brody, Lawrence C; Stambolian, Dwight; Bailey-Wilson, Joan E","r2VIM: A new variable selection method for random forests in genome-wide association studies.","BioData Mining","","","10.1186/s13040-016-0087-3","https://dx.doi.org/10.1186/s13040-016-0087-3","Machine learning methods and in particular random forests (RFs) are a promising alternative to standard single SNP analyses in genome-wide association studies (GWAS). RFs provide variable importance measures (VIMs) to rank SNPs according to their predictive power. However, in contrast to the established genome-wide significance threshold, no clear criteria exist to determine how many SNPs should be selected for downstream analyses. We propose a new variable selection approach, recurrent relative variable importance measure (r2VIM). Importance values are calculated relative to an observed minimal importance score for several runs of RF and only SNPs with large relative VIMs in all of the runs are selected as important. Evaluations on simulated GWAS data show that the new method controls the number of false-positives under the null hypothesis. Under a simple alternative hypothesis with several independent main effects it is only slightly less powerful than logistic regression. In an experimental GWAS data set, the same strong signal is identified while the approach selects none of the SNPs in an underpowered GWAS. The novel variable selection method r2VIM is a promising extension to standard RF for objectively selecting relevant SNPs in GWAS while controlling the number of false-positive results.","2016","2024-05-29 13:43:03","2024-05-29 13:43:03","","7","","","9","","","","","","","","","","","","","","","","","Country: England tex.completed: 2016-02-03 tex.created: 2016-2-3 tex.issn-linking: 1756-0381 tex.nlm-id: 101319161 tex.nlm: PMC4736152 tex.owner: NLM tex.pii: 87 tex.pmcid: PMC4736152 tex.pubmodel: Electronic-eCollection tex.pubstatus: epublish tex.revised: 2016-10-19 tex.timestamp: 2016.12.02","","","http://dx.doi.org/10.1186/s13040-016-0087-3","Machine learning; Variable selection; Random forest; SNP; Genetic; Genome-wide association study; Variable importance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RLACDG7X","journalArticle","2016","Laucis, Nicholas C; Chowdhury, Mohammed; Dasgupta, Abhijit; Bhattacharyya, Timothy","Trend toward high-volume hospitals and the influence on complications in knee and hip arthroplasty.","The Journal of Bone And Joint Surgery. American Volume","","1535-1386","10.2106/JBJS.15.00399","https://dx.doi.org/10.2106/JBJS.15.00399","Hospitals in which a high volume of arthroplasty procedures are performed have been observed to have better outcomes. As the number of arthroplasties has increased, it is not known whether surgical cases have shifted to high-volume hospitals. In this study, we examined the change in the volume of arthroplasties to provide a contemporary definition of ""high-volume"" centers, quantified surgical volume that shifted to high-volume centers, and investigated the resulting effect on complications. Data from the National (Nationwide) Inpatient Sample (2000 to 2012) were used to quantify trends in total hip arthroplasty (THA) and total knee arthroplasty (TKA) volume. Elective primary THAs and TKAs were identified and grouped by hospital by utilizing the hospital identifier, which indicates the geographic location of the hospital. County geographic and population data were obtained from the U.S. Census, and the distances between hospitals and the centroids of counties were calculated. Risk-standardized surgical complication rates for hospitals (2009 to 2012) were obtained from Medicare Hospital Compare and grouped by hospital volume. From 2000 to 2012, there was a marked increase in the number of hospitals that performed a combined volume of 00 elective primary THAs and TKAs. The number of elective primary TKAs and THAs performed annually increased from 343,000 to 851,000. In 2012, 65.5% of the arthroplasties were performed in high-volume hospitals (400 arthroplasties annually), and 26.6% of the arthroplasties were performed in very high-volume hospitals (1,000 procedures annually). The proportion of arthroplasties performed in low-volume hospitals (¡100 arthroplasties annually) shrank from 17.9% to 5.4%. Very high-volume hospitals had the lowest complication rates (2.745 per 100; 95% confidence interval [CI], 2.56 to 2.93), and low-volume hospitals had the highest complication rates (3.610 per 100; 95% CI, 3.58 to 3.64; p ¡ 0.0001) (odds ratio, 1.327; 95% CI, 1.26 to 1.40). Our analysis showed that 81.9% of the U.S. population lived within 50 miles of a high-volume hospital. Arthroplasty patients are electing to have their procedures at higher-volume hospitals in the United States. Each successively higher hospital volume category manifested a lower complication rate.","2016-05","2024-05-29 13:43:03","2024-05-29 13:43:03","","707–712","","9","98","","","","","","","","","","","","","","","","","Country: United States tex.citation-subset: AIM, IM tex.created: 2016-5-5 tex.issn-linking: 0021-9355 tex.nlm-id: 0014030 tex.nlm: PMC4850659 [Available on 05/04/17] tex.owner: NLM tex.pii: 98/9/707 tex.pmcid: PMC4850659 tex.pubmodel: Print tex.pubstatus: ppublish tex.revised: 2016-5-7 tex.timestamp: 2016.12.02","","","http://dx.doi.org/10.2106/JBJS.15.00399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LH4Q2KX3","journalArticle","2016","Tan, Sovira; Dasgupta, Abhijit; Yao, Jianhua; Flynn, John A; Yao, Lawrence; Ward, Michael M","Spatial distribution of syndesmophytes along the vertebral rim in ankylosing spondylitis: preferential involvement of the posterolateral rim.","Annals of Rheumatic Disease","","1468-2060","10.1136/annrheumdis-2015-208802","https://dx.doi.org/10.1136/annrheumdis-2015-208802","Syndesmophytes in ankylosing spondylitis (AS) can occur anywhere along the vertebral rim, but little is known about how and where they develop, and particularly if they first form in certain locations along the rim. This information might provide clues to their aetiology. We examined the spatial distribution of syndesmophytes in the thoracolumbar spine in patients with AS using CT. We performed lumbar spine CT scans in 50 patients and used a validated computer algorithm to measure syndesmophyte heights in six intervertebral disc spaces. We measured heights every five radial degrees around the rim of each superior and inferior vertebral endplate. Syndesmophytes were observed in 208 of 296 intervertebral disc spaces. Both ascending and descending syndesmophytes were non-randomly distributed along the vertebral rim (p¡0.0001 for deviation from uniform distribution). Syndesmophytes occurred most often at the posterolateral vertebral rim, and least commonly at the posterior rim and anterior rim. In disc spaces with only small isolated syndesmophytes, these were also most likely to occur at the posterolateral rim. Syndesmophyte distribution varied with the vertebral level. Localisation at the posterolateral rim was most pronounced at T10-T11, T12-T12 and T12-L1, while L2-L3 and L3-L4 exhibited little localisation. Syndesmophytes are not randomly distributed around the vertebral rim, as might be expected if they develop solely in response to inflammation. Rather, they preferentially occur, and likely develop first, at the posterolateral rim. Studying factors that can lead to this pattern may help elucidate how syndesmophytes develop.","2016-11","2024-05-29 13:43:03","2024-05-29 13:43:03","","1951–1957","","11","75","","","","","","","","","","","","","","","","","Country: England tex.created: 2016-01-22 tex.issn-linking: 0003-4967 tex.mid: NIHMS822836 tex.nlm-id: 0372355 tex.owner: NLM tex.pii: annrheumdis-2015-208802 tex.pmcid: PMC5072453 tex.pubmodel: Print-Electronic tex.pubstatus: ppublish tex.revised: 2016-12-02 tex.timestamp: 2016.12.02","","","http://dx.doi.org/10.1136/annrheumdis-2015-208802","Outcomes research; Ankylosing Spondylitis; Spondyloarthritis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMCLC3L9","journalArticle","2016","Holzinger, Emily; Szymcak, Silke; Malley, James; Dasgupta, Abhijit; Li, Qing; Bailey-Wilson, Joan","A novel phenotype permutation method to optimize threshold selection in random forests","Genetic Epidemiology","","","","","","2016","2024-05-29 13:43:03","2024-05-29 13:43:03","","641–642","","7","40","","","","","","","","","","","","","","","","","Authority: Wiley-Blackwell 111 River St, Hoboken 07030-5774, NJ USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QGHTQINQ","journalArticle","2000","Dasgupta, Abhijit; Das Gupta, S","Parametric identifiability and model-preserving constraints","Calcutta Statistical Association Bulletin","","","","","","2000","2024-05-29 13:43:03","2024-05-29 13:43:03","","207–222","","3-4","50","","","","","","","","SAGE Publications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FLWRAAR4","thesis","2001","Dasgupta, Abhijit","Parametric Identifiability and related problems","","","","","","","2001","2024-05-29 13:43:03","2024-05-29 13:43:03","","","","","","","","","","","","","University of Washington","","","","phdthesis","","","","","tex.owner: abhijit tex.timestamp: 2016.12.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M4XFR7HW","conferencePaper","2007","Sheth, Mital; Dasgupta, Abhijit; Silvestry, Scott; Adams, Suzanne; Andrel, Jocelyn A; Medvedev, Sofia; Whellan, David J","Safe use of clopidogrel and aspirin anti-platelet therapy after off pump coronary artery bypass graft surgery","Journal of the american college of cardiology","","","","","","2007","2024-05-29 13:43:03","2024-05-29 13:43:03","","312A–312A","","","49","","","","","","","","Elsevier Science Inc 360 Park Ave South, New York, NY 10010-1710 USA","","","","","","","","","Number: 9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6RGDLX5","conferencePaper","2007","Shamimi-Noori, Saum; Chryssos, Emmanuel D; Cho, Stephanie; Dasgupta, Abhijit; Adams, Suzanne; Mather, Paul; Rubin, Sharon; Andrei, Jocelyn; Whellan, David J","Outpatient medication usage is not associated with anemia in patients hospitalized for decompensated heart failure","Journal of the american college of cardiology","","","","","","2007","2024-05-29 13:43:03","2024-05-29 13:43:03","","92A–92A","","","49","","","","","","","","Elsevier Science Inc 360 Park Ave South, New York, NY 10010-1710 USA","","","","","","","","","Number: 9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9NLSTLK","journalArticle","2007","Landi, Maria; Dracheva, Tatiana; Rotunno, Melissa; Shih, Joanna; Dasgupta, Abhijit; Consonni, Dario; Pesatori, Angela; Figueroa, Jonine; Wacholder, Sholom; Bertazzi, PierAlberto; others","Gene expression signatures of cigarette smoking in tumor and normal lung tissue from EAGLE","Cancer Research","","","","","","2007","2024-05-29 13:43:03","2024-05-29 13:43:03","","2449–2449","","9 Supplement","67","","","","","","","","American Association for Cancer Research","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S6JB9EEL","journalArticle","2007","Dasgupta, Abhijit; Self, Steven G; Gupta, Somesh Das","Non-identifiable parametric probability models and reparametrization","Journal of Statistical Planning and Inference","","","","","","2007","2024-05-29 13:43:03","2024-05-29 13:43:03","","3380–3393","","11","137","","","","","","","","North-Holland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EP55AITE","report","2009","Toll, AD; Dasgupta, A; Potoczek, M; Kleer, CG; Brody, JR; Witkiewicz, AK","Repression of e-cadherin by the polycomb group protein EZH2 in pancreatic cancer","","","","","","","2009","2024-05-29 13:43:03","2024-05-29 13:43:03","","34","","","","","","","","","","","Thomas Jefferson University","Philadelphia, PA","","","resreport","","","","","tex.owner: abhijit tex.timestamp: 2016.12.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMVAY6L6","conferencePaper","2009","Gibbons, AV; Snook, AE; Li, P; Lin, JE; DeGodoy, M; Rattan, SC; Dasgupta, A; Schulz, S; Pitari, GM; Waldman, SA","The intestinal tumor susceptibility gene product Gucy2c coordinates epithelial-mesenchymal interactions opposing the tumorigenic stromal niche through TGF-beta 1","Journal of investigative medicine","","","","","","2009","2024-05-29 13:43:03","2024-05-29 13:43:03","","539–540","","","57","","","","","","","","Lippincott Williams & Wilkins 530 Walnut St, Philadelphia, PA 19106-3621 USA","","","","","","","","","Number: 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8IJZUX5J","conferencePaper","2009","Natan, Shaw R; Dasgupta, Abhijit; Adams, Suzanne; Diamond, Maura; Pavri, Behzad B; Greenspon, Arnold J; Whellan, David J","Matrix metalloproteinase 2 and 9: Novel biomarkers for atrial and ventricular arrhythmias in patients with systolic heart failure","Journal of the american college of cardiology","","","","","","2009","2024-05-29 13:43:03","2024-05-29 13:43:03","","A100–A100","","","53","","","","","","","","Elsevier Science Inc 360 Park Ave South, New York, NY 10010-1710 USA","","","","","","","","","Number: 10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y9BQLILG","conferencePaper","2009","Gibbons, Ahmara; Snook, Adam; Li, Peng; Lin, Jieru; Rattan, Satish; Dasgupta, Abhijit; Schulz, Stephanie; Pitari, Giovanni; Waldman, Scott; others","Abstract# 3523: The intestinal tumor susceptibility gene product GUCY2C coordinates epithelial-mesenchymal interactions opposing the tumorigenic stromal niche through TGF-\# 946; 1","Cancer research","","","","","","2009","2024-05-29 13:43:03","2024-05-29 13:43:03","","3523–3523","","","69","","","","Cancer Research","","","","American Association for Cancer Research","","","","","","","","","Number: 9 Supplement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7ZCYGVT","conferencePaper","2009","Brody, J; Dasgupta, A; Costantino, CL; Kennedy, E; Yeo, CJ; Witkiewicz, AK","Correlation of HuR cytoplasmic expression in pancreatic cancer and overall patient survival when treated with gemcitabine in the adjuvant setting","ASCO annual meeting proceedings","","","","","","2009","2024-05-29 13:43:03","2024-05-29 13:43:03","","11097","","","27","","","","","","","","","","","","","","","","","Number: 15S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XDPCULPP","conferencePaper","2009","Bonita, Raphael E; Raake, Philip W; Otis, Nicholas J; Chuprun, Kurt J; Dasgupta, Abhijit; Koch, Walter J; Mather, Paul J","G-protein coupled receptor kinase expression in lymphocytes–a novel biomarker of left ventricular systolic function in heart failure patients","Journal of cardiac failure","","","","","","2009","2024-05-29 13:43:03","2024-05-29 13:43:03","","S9","","","15","","","","","","","","Churchill Livingstone","","","","","","","","","Number: 6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M2JHAAAP","conferencePaper","2009","Ruggiero, NJ; Gould, S; Deeugenio, D; Kiernan, TJ; Saltzman, H; Dasgupta, A; Walinsky, P; Fischman, D; Savage, MP","The treatment of saphenous vein graft disease with drug eluting stents: low mortality when combined with prolonged dual antiplatelet therapy","European heart journal","","","","","","2009","2024-05-29 13:43:03","2024-05-29 13:43:03","","791–791","","","30","","","","","","","","OXFORD UNIV PRESS GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
